03-22 18:35:56.930 23370    VerizonCNI.JsonApi  D  DATA Sent:251 Recv:10760 RTT:1934 Rcode:200 meth:getAssets
03-22 18:35:57.190 23370    VerizonCNI.JsonApi  D  DATA Sent:307 Recv:1011 RTT:142 Rcode:200 meth:getActivityWindowsForAsset
03-22 18:35:57.341 23370    VerizonCNI.JsonApi  D  DATA Sent:283 Recv:20 RTT:137 Rcode:200 meth:isLockOverrideAllowed
03-22 18:35:57.651 23394    VerizonCNI.JsonApi  D  DATA Sent:265 Recv:5097 RTT:306 Rcode:200 meth:getContacts
03-22 18:35:57.991 23370    VerizonCNI.JsonApi  D  DATA Sent:305 Recv:1007 RTT:579 Rcode:200 meth:getActivityWindowsForAsset
03-22 18:35:58.201 23395    VerizonCNI.JsonApi  D  DATA Sent:273 Recv:9668 RTT:834 Rcode:200 meth:getApplications
03-22 18:35:58.211 23370    VerizonCNI.JsonApi  D  DATA Sent:281 Recv:20 RTT:197 Rcode:200 meth:isLockOverrideAllowed
03-22 18:35:58.462 23395    VerizonCNI.JsonApi  D  DATA Sent:557 Recv:279 RTT:159 Rcode:200 meth:getInsight
03-22 18:35:58.642 23403    VerizonCNI.JsonApi  D  DATA Sent:263 Recv:9270 RTT:412 Rcode:200 meth:getContacts
03-22 18:35:58.782 23404    VerizonCNI.JsonApi  D  DATA Sent:271 Recv:59630 RTT:511 Rcode:200 meth:getApplications
03-22 18:35:59.142 23404    VerizonCNI.JsonApi  D  DATA Sent:555 Recv:2492 RTT:268 Rcode:200 meth:getInsight
03-22 18:37:00.128 23453    VerizonCNI.JsonApi  D  DATA Sent:251 Recv:10760 RTT:1716 Rcode:200 meth:getAssets
03-22 18:37:00.348 23453    VerizonCNI.JsonApi  D  DATA Sent:307 Recv:1011 RTT:142 Rcode:200 meth:getActivityWindowsForAsset
03-22 18:37:00.478 23453    VerizonCNI.JsonApi  D  DATA Sent:283 Recv:20 RTT:114 Rcode:200 meth:isLockOverrideAllowed
03-22 18:37:00.658 23478    VerizonCNI.JsonApi  D  DATA Sent:265 Recv:5097 RTT:159 Rcode:200 meth:getContacts
03-22 18:37:00.998 23453    VerizonCNI.JsonApi  D  DATA Sent:305 Recv:1007 RTT:453 Rcode:200 meth:getActivityWindowsForAsset
03-22 18:37:01.029 23479    VerizonCNI.JsonApi  D  DATA Sent:273 Recv:9668 RTT:516 Rcode:200 meth:getApplications
03-22 18:37:01.159 23453    VerizonCNI.JsonApi  D  DATA Sent:281 Recv:20 RTT:158 Rcode:200 meth:isLockOverrideAllowed
03-22 18:37:01.269 23479    VerizonCNI.JsonApi  D  DATA Sent:557 Recv:279 RTT:211 Rcode:200 meth:getInsight
03-22 18:37:01.399 23481    VerizonCNI.JsonApi  D  DATA Sent:263 Recv:9270 RTT:226 Rcode:200 meth:getContacts
03-22 18:37:01.579 23482    VerizonCNI.JsonApi  D  DATA Sent:271 Recv:59630 RTT:367 Rcode:200 meth:getApplications
03-22 18:37:01.849 23482    VerizonCNI.JsonApi  D  DATA Sent:555 Recv:2492 RTT:207 Rcode:200 meth:getInsight
03-22 18:38:03.085 23526    VerizonCNI.JsonApi  D  DATA Sent:251 Recv:10760 RTT:1715 Rcode:200 meth:getAssets
03-22 18:38:03.315 23526    VerizonCNI.JsonApi  D  DATA Sent:307 Recv:1011 RTT:148 Rcode:200 meth:getActivityWindowsForAsset
03-22 18:38:03.445 23526    VerizonCNI.JsonApi  D  DATA Sent:283 Recv:20 RTT:119 Rcode:200 meth:isLockOverrideAllowed
03-22 18:38:03.635 23546    VerizonCNI.JsonApi  D  DATA Sent:265 Recv:5097 RTT:180 Rcode:200 meth:getContacts
03-22 18:38:03.976 23547    VerizonCNI.JsonApi  D  DATA Sent:273 Recv:9668 RTT:491 Rcode:200 meth:getApplications
03-22 18:38:03.996 23526    VerizonCNI.JsonApi  D  DATA Sent:305 Recv:1007 RTT:482 Rcode:200 meth:getActivityWindowsForAsset
03-22 18:38:04.136 23526    VerizonCNI.JsonApi  D  DATA Sent:281 Recv:20 RTT:118 Rcode:200 meth:isLockOverrideAllowed
03-22 18:38:04.146 23547    VerizonCNI.JsonApi  D  DATA Sent:557 Recv:279 RTT:130 Rcode:200 meth:getInsight
03-22 18:38:04.406 23556    VerizonCNI.JsonApi  D  DATA Sent:263 Recv:9270 RTT:252 Rcode:200 meth:getContacts
03-22 18:38:04.546 23557    VerizonCNI.JsonApi  D  DATA Sent:271 Recv:59630 RTT:376 Rcode:200 meth:getApplications
03-22 18:38:04.877 23557    VerizonCNI.JsonApi  D  DATA Sent:555 Recv:2492 RTT:201 Rcode:200 meth:getInsight

